SeniorCitizen,MonthlyCharges_Log,TotalCharges_Log,PhoneService_new,Contract_new,PaperlessBilling_new,PaymentMethod_new,Churn_new,gender_new,Partner_new,Dependents_new,MultipleLines_new,InternetService_new,OnlineSecurity_new,OnlineBackup_new,DeviceProtection_new,TechSupport_new,StreamingTV_new,StreamingMovies_new,tenureCatLabel_new
0,3.2367157429965316,4.4331949212482815,1,0,1,3,0,0,0,1,2,2,1,1,1,1,1,1,0
0,3.9259259105971376,3.9259259105971376,1,0,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0
0,4.007333185232471,7.060948357598531,0,0,1,1,0,1,0,0,1,0,2,2,2,2,2,0,1
0,4.225372824628505,8.487836468755239,1,2,0,0,0,1,1,1,0,0,2,2,0,2,2,0,5
0,4.498697941477575,7.939835950504632,1,0,1,2,1,0,0,0,2,1,0,0,2,0,0,2,2
1,4.36373536470163,7.260276608595878,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,2,1
0,4.008241863168689,6.410421562064445,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0
0,2.9856819377004897,6.46357532974586,1,2,0,1,0,0,1,1,0,2,1,1,1,1,1,1,2
1,4.436159643253809,8.508989634065548,1,1,0,2,0,0,0,0,2,1,0,0,0,0,2,0,5
0,3.580737295494233,3.580737295494233,0,0,0,3,0,0,0,0,1,0,0,0,2,2,0,0,0
0,4.391357962102766,7.186371379420171,1,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,1
0,4.365007629504287,7.416829369709322,1,1,1,3,0,1,1,1,2,0,0,0,2,2,2,2,1
0,4.123093975508087,8.01438533924383,1,0,0,0,0,0,1,1,0,0,2,0,2,2,0,0,4
0,4.154184562578117,7.69097165663095,1,1,1,1,0,1,1,1,0,0,2,0,2,0,0,2,2
0,4.599655005299981,8.327979941364436,1,0,1,2,1,1,1,0,2,1,0,2,2,2,0,2,3
1,3.2268439945173775,4.629862798578463,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,4.304740540713808,6.771534559070846,1,1,0,3,1,0,0,0,2,0,0,0,0,2,2,2,0
0,4.472780997942346,7.909948439856995,1,0,0,2,0,0,0,0,0,1,2,0,2,2,0,0,2
0,4.49032034430915,6.024052736701133,1,0,1,2,0,1,1,0,2,1,2,0,0,0,0,2,0
0,2.995732273553991,7.225627022596975,1,2,0,1,0,1,1,1,0,2,1,1,1,1,1,1,5
1,4.007333185232471,6.629495345109261,1,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,1
0,4.648229675448539,8.808765188292384,1,2,1,0,0,1,0,0,2,1,0,2,2,0,2,2,5
0,2.998229153752578,5.3867860145356445,1,0,1,1,0,1,1,1,0,2,1,1,1,1,1,1,0
0,4.497028027368389,6.411489806547476,1,0,1,2,1,1,1,1,0,1,0,2,0,2,2,0,0
0,3.535145354171894,6.912494033329311,0,0,0,2,0,1,0,0,1,0,0,2,0,2,0,0,2
0,3.027715319407042,7.0260715058001795,1,2,0,0,0,1,0,0,0,2,1,1,1,1,1,1,4
0,4.433788569232471,8.25520485627846,1,0,0,3,0,0,0,0,2,1,2,2,0,0,0,0,3
0,2.9780773383152703,6.885509670034818,1,2,0,0,0,1,0,0,0,2,1,1,1,1,1,1,4
0,4.380149874661021,7.235150731668378,1,1,0,1,0,0,0,0,0,0,2,2,0,2,2,2,1
0,3.005682604407159,6.614792622086431,1,2,1,3,0,0,1,1,0,2,1,1,1,1,1,1,3
0,2.9856819377004897,5.718999440461062,1,1,0,3,0,1,0,0,0,2,1,1,1,1,1,1,1
0,3.9189986191645714,7.00201945737222,0,0,1,2,0,0,0,0,1,0,0,2,0,0,2,2,1
0,4.444414407108697,7.0380815406577115,1,0,1,2,1,1,1,0,2,1,0,0,0,0,0,2,1
0,4.312140507209715,8.382277984619527,1,1,0,0,0,0,1,0,2,0,0,2,2,2,2,0,4
1,4.371344786327021,6.71865076989135,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,0
0,3.013080911888604,3.013080911888604,1,2,0,3,0,0,1,1,0,2,1,1,1,1,1,1,0
0,3.0469005601283903,5.568535325248176,1,2,0,0,0,1,1,1,0,2,1,1,1,1,1,1,0
1,4.549657476057832,5.633181167472654,1,0,1,2,1,1,1,0,2,1,0,0,0,0,2,2,0
0,4.550714000192032,8.164083313642001,1,0,1,2,0,1,0,1,0,1,0,2,0,0,2,2,2
0,4.54595082632812,7.301990905138752,1,0,1,2,1,1,0,0,0,1,2,0,0,0,2,2,1
0,4.282896668766692,8.445450113003336,1,1,0,1,1,1,1,1,2,0,2,2,2,0,0,2,5
0,4.316821224548606,5.022234429939608,1,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0
0,4.65586330030361,8.389530259926081,1,0,1,2,1,0,0,0,2,1,2,0,2,0,2,2,3
0,4.718052343044764,8.99132578474565,1,2,0,0,0,1,1,1,0,1,2,2,2,2,2,2,5
0,2.9882040071331994,7.133814575377244,1,2,0,0,0,1,0,0,0,2,1,1,1,1,1,1,5
0,4.497028027368389,6.314724889756964,1,0,1,2,0,0,0,0,2,1,0,2,0,0,2,0,0
0,2.998229153752578,6.943122422819428,1,2,1,3,0,1,1,0,0,2,1,1,1,1,1,1,3
0,4.690889061390629,8.300404405740036,1,2,1,2,0,1,0,0,2,1,2,0,2,2,2,2,2
0,2.9780773383152703,6.833462674400282,1,1,0,1,0,1,0,1,0,2,1,1,1,1,1,1,4
0,3.214867803470662,3.214867803470662,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4.417031743872572,6.131769820113187,1,0,1,2,1,1,1,0,2,1,0,0,0,0,2,0,0
0,4.534747721691546,8.780503162408467,1,2,0,1,0,0,1,0,2,0,2,2,2,2,2,2,5
0,4.440295542797857,8.630218259207536,1,1,0,0,0,0,1,1,0,1,2,2,2,0,0,0,5
1,4.273187854639731,8.3835589363587,1,1,1,2,0,1,0,0,2,0,2,2,0,0,0,2,4
0,3.4127965175055075,6.520252871248145,0,0,1,0,0,1,1,1,1,0,0,0,0,2,0,0,1
0,4.00460218672124,7.6924327773876735,0,1,0,0,0,1,0,1,1,0,0,0,2,2,2,2,3
0,2.970414465569701,5.479596713763548,1,1,1,3,0,1,1,1,0,2,1,1,1,1,1,1,1
1,4.642947550322122,8.609863526257545,1,0,1,2,1,1,1,0,2,1,0,2,2,0,2,2,4
0,3.186352633162641,6.411900366145968,1,2,0,3,0,1,1,1,2,2,1,1,1,1,1,1,1
0,2.962692419475791,6.527592353736191,1,0,0,2,0,0,1,1,0,2,1,1,1,1,1,1,3
0,4.426043520090656,6.001909804969521,1,0,1,2,1,0,1,1,0,1,0,2,0,0,0,2,0
1,4.611649152085801,8.554440805442903,1,1,1,2,0,0,1,0,2,1,0,0,0,2,2,2,4
0,4.544358046591334,8.529299612077947,1,1,1,1,0,0,0,0,0,1,0,0,2,0,2,2,4
0,4.311470041210748,5.453824269146435,1,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0
0,4.6862892372728835,8.878574045171725,1,1,0,2,1,1,0,0,2,1,0,2,2,2,2,2,5
0,4.0280266811844525,5.674868464491559,1,0,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0
0,3.013080911888604,6.536329213097395,1,2,0,3,0,1,0,0,0,2,1,1,1,1,1,1,2
0,4.388878109622984,8.090678078359765,1,1,1,2,0,0,0,0,2,0,0,2,2,0,2,2,3
0,4.114963849424837,7.59749666640725,0,1,0,3,0,0,1,1,1,0,2,0,2,2,2,2,2
0,3.017982882488811,5.539300835990577,1,0,1,3,0,0,1,1,0,2,1,1,1,1,1,1,1
0,2.9391619220655967,5.851196226545027,1,0,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1
1,2.975529566236472,6.875128776155043,1,2,0,1,0,0,0,0,0,2,1,1,1,1,1,1,4
0,4.516338972281476,5.492855660851912,1,0,1,1,1,0,1,0,2,1,0,2,0,0,0,2,0
0,3.8110970868381857,7.518552926525057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0,2.9678470700644555,5.447168313280391,1,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1
0,3.2367157429965316,6.696107892806354,1,2,0,0,0,1,1,1,2,2,1,1,1,1,1,1,2
0,4.392595586023115,6.764404404086254,1,0,0,0,1,1,1,0,0,1,2,0,0,2,0,0,0
0,4.552823705615882,5.887630643362769,1,0,1,3,0,1,0,0,0,1,2,2,0,2,0,2,0
0,3.892840186011372,7.638294578759145,0,0,1,0,1,0,0,0,1,0,0,0,2,0,2,2,3
1,3.3775875160230218,5.874649792516147,0,0,1,3,0,0,1,1,1,0,0,0,0,2,0,0,0
1,4.6568134191399295,8.895581680781595,1,0,1,2,1,1,1,0,2,1,0,2,2,0,2,2,5
1,4.4880744141118445,7.736830976766327,1,0,1,2,1,1,0,0,2,1,0,2,0,0,2,0,2
0,3.0081547935525483,4.860974519541849,1,1,0,3,0,0,0,0,0,2,1,1,1,1,1,1,0
1,4.70817793606232,8.921557694080368,1,1,1,2,1,1,1,0,2,1,0,2,2,2,2,2,5
0,4.705015520957808,8.671715230852408,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,4
1,4.695010889987881,8.85814822242674,1,0,1,0,0,1,0,0,2,1,2,2,2,0,2,2,5
0,4.73795129722191,8.952074696804834,1,2,1,0,1,0,1,1,2,1,2,2,2,2,2,2,5
1,3.597312260588446,6.939253946041508,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,2
0,4.259152536523347,4.259152536523347,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0,2.9932291433358724,4.696837374513915,1,0,0,3,0,0,0,0,0,2,1,1,1,1,1,1,0
1,2.975529566236472,6.59002628517806,1,1,0,3,0,0,1,0,0,2,1,1,1,1,1,1,3
0,3.6926224403927708,4.873287102945032,0,0,1,3,1,1,0,0,1,0,0,0,2,0,2,0,0
0,4.338597076746545,6.794586580876499,1,0,1,2,0,0,0,1,2,1,0,0,0,0,0,0,0
0,2.975529566236472,6.637389084295587,1,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,3
0,4.446174454497633,6.66108718262097,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,2,0
0,4.18737942818929,6.804891643522898,1,0,1,2,0,1,1,0,2,0,2,0,0,0,0,2,1
1,4.548070593947519,7.8836913297827325,1,0,1,2,1,1,1,0,2,1,0,0,0,0,2,2,2
0,2.998229153752578,6.924317367281115,1,2,0,1,0,0,1,1,0,2,1,1,1,1,1,1,3
0,4.599152113662528,8.690078701756795,1,0,0,0,0,1,1,0,2,1,2,0,2,2,2,0,5
0,2.995732273553991,5.619313318029751,1,0,0,3,0,1,0,0,0,2,1,1,1,1,1,1,1
0,4.362461479179042,8.047653454555789,1,2,0,2,0,0,1,1,0,0,2,2,0,2,2,2,3
0,3.2228678461377385,6.975554104546572,1,2,1,2,0,0,0,1,2,2,1,1,1,1,1,1,3
0,4.578312731818208,8.148416747375117,1,0,1,0,1,0,1,1,2,1,0,2,2,0,2,0,2
0,4.007333185232471,5.830121396699219,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
0,4.264087336809195,8.366184237861226,1,1,1,1,0,0,0,0,2,0,2,2,2,2,0,0,4
0,4.1198498526304625,6.996864454053913,1,0,1,1,0,1,0,0,0,0,0,0,0,2,2,0,1
0,3.8264651170664994,6.257475998649367,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,3.696351468952637,7.396580662468461,0,1,1,0,0,0,0,0,1,0,2,2,0,2,0,0,3
1,4.467056883858457,6.5703225812658,1,0,1,2,0,0,0,0,0,1,0,2,0,0,2,0,0
0,3.901972669574645,7.143341103186234,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,2
1,4.301358731606427,8.29501167719591,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,4
0,2.954910279033736,7.245227015936433,1,2,1,3,0,0,1,1,0,2,1,1,1,1,1,1,5
0,3.8133070324889884,3.8133070324889884,0,0,1,3,1,1,0,0,1,0,0,0,0,0,2,2,0
0,3.2188758248682006,7.320196000826726,1,2,0,3,0,1,0,0,2,2,1,1,1,1,1,1,4
0,4.553350437258295,5.182345190295616,1,0,0,2,1,1,0,0,0,1,0,0,2,0,2,2,0
0,3.563882963939251,5.578974824062853,0,1,0,3,0,1,0,0,1,0,2,0,2,0,0,0,0
0,3.796612153916818,6.175035323302368,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
0,4.340553386467307,8.421100705690415,1,1,0,1,0,1,1,1,0,0,0,2,2,2,2,2,4
0,4.394449154672439,8.512411778659207,1,2,1,0,0,1,1,1,2,0,0,0,2,2,2,2,5
0,4.65918477429433,8.928275824975108,1,2,1,0,0,1,1,1,2,1,2,0,2,0,2,2,5
0,2.9338568698359038,5.526448459373285,1,0,0,3,0,0,1,1,0,2,1,1,1,1,1,1,1
0,3.214867803470662,7.374942445718299,1,1,0,3,0,0,1,1,2,2,1,1,1,1,1,1,5
0,3.1548704948922883,3.1548704948922883,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0
0,4.1728476237100445,6.530221435802664,1,1,0,3,0,0,0,0,0,0,0,2,0,2,0,2,0
0,4.116595171156921,8.26206865674685,1,1,0,0,0,0,1,1,0,0,2,2,2,0,0,0,5
0,4.735759755691693,8.838029536400178,1,2,0,3,0,0,1,0,2,1,2,2,2,2,2,2,5
0,4.501474949649326,8.500443698558122,1,1,1,2,0,0,1,0,2,0,2,2,2,2,2,2,4
0,3.9908341858524357,7.224753405767971,1,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,2
0,3.391147045808654,3.391147045808654,0,0,0,3,1,1,0,0,1,0,2,0,0,0,0,0,0
0,3.9080149840306073,3.9080149840306073,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0
0,4.616110126026426,8.706142734500412,1,0,0,2,1,0,1,0,2,1,0,2,0,0,2,2,4
1,3.1945831322991562,7.345138862658575,1,2,1,0,0,1,1,1,2,2,1,1,1,1,1,1,5
0,4.553876891600541,8.143299422145391,1,0,1,0,0,1,1,0,2,1,0,0,0,0,2,2,2
0,3.9249392306946924,5.01926462079431,1,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0
0,4.247065649239764,8.34917682572734,1,2,1,3,0,1,1,0,2,0,2,0,2,0,0,2,5
0,3.6876286722122837,6.9312276351672795,0,1,1,0,0,1,0,1,1,0,0,2,0,0,2,0,2
0,4.014579593753238,4.014579593753238,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0
1,4.506454213048934,4.506454213048934,1,0,1,2,1,0,1,0,2,1,0,2,0,0,2,0,0
0,4.637153231841142,8.864237913261526,1,2,1,1,0,1,1,1,0,1,2,2,2,0,2,2,5
1,4.464182492687114,5.05209708390385,1,0,1,3,1,1,1,0,2,1,0,0,0,0,2,0,0
0,4.54595082632812,8.831967434239898,1,2,1,0,0,0,1,0,2,1,2,2,2,2,0,0,5
0,3.8512108660313884,8.090586159554645,0,2,1,2,0,0,1,0,1,0,0,0,2,2,0,2,5
0,3.022860940942244,7.133176235040387,1,2,0,1,0,1,0,0,0,2,1,1,1,1,1,1,4
0,2.9780773383152703,4.212868064406208,1,0,1,3,0,1,0,0,0,2,1,1,1,1,1,1,0
1,4.251348311031766,4.251348311031766,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4.394449154672439,8.656955133791396,1,2,0,1,0,1,1,1,2,0,2,2,2,2,0,2,5
0,4.3294166844015844,7.345848906582029,1,1,1,0,0,1,1,1,2,0,2,0,0,0,2,2,1
0,3.2068032436339315,7.501385945504837,1,2,0,0,0,0,1,1,2,2,1,1,1,1,1,1,5
1,4.59562477314456,7.990526084652892,1,0,1,0,1,0,1,0,2,1,0,0,2,0,2,2,2
1,4.702750514326955,8.918322245749135,1,2,0,1,0,0,0,0,2,1,2,0,2,2,2,2,5
0,4.442651256490317,8.6096629774825,1,2,1,1,0,0,1,0,2,0,2,0,2,2,2,2,5
0,2.9831534913471307,5.6866363158212305,1,0,0,1,0,1,0,0,0,2,1,1,1,1,1,1,1
0,3.173878458937465,4.579852378003801,1,1,0,2,0,0,0,0,2,2,1,1,1,1,1,1,0
0,4.711779921046349,8.685491885846623,1,1,1,1,1,0,0,0,2,1,2,2,0,2,2,2,4
0,4.009149716158869,4.730480376953538,1,0,1,3,1,1,0,0,0,0,2,0,2,0,0,0,0
0,2.9932291433358724,2.9932291433358724,1,0,0,3,0,1,0,0,0,2,1,1,1,1,1,1,0
0,3.224857896545748,6.16709711575114,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3.9917579734469997,4.621535540074356,1,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0
0,4.091005660956586,7.030724841325821,1,0,1,3,0,0,1,0,0,0,0,2,0,0,0,2,1
0,4.429029488269218,8.169690340645918,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3
1,4.653007515402251,8.838036791793655,1,1,1,2,0,0,1,1,2,1,0,2,2,0,2,2,5
0,4.321480134805848,7.359276658848986,1,0,0,3,0,1,0,0,2,1,0,0,0,0,0,0,1
0,4.199455046624718,6.255654067858193,1,0,1,2,0,1,0,0,0,0,0,2,0,2,2,0,0
0,4.695924549256556,8.968892819863937,1,2,1,1,0,0,1,1,0,1,2,2,2,2,2,2,5
0,4.302036008977389,8.18350906440266,1,1,1,0,0,0,0,0,2,0,0,2,2,2,2,0,3
0,2.9601050959108397,7.277869509787376,1,2,1,0,0,1,0,0,0,2,1,1,1,1,1,1,5
0,4.772378104971998,9.053353173029569,1,2,1,2,0,1,0,0,2,1,2,2,2,2,2,2,5
0,3.9406104622800586,6.59009498301067,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
0,4.085135623136791,5.8794150432993595,1,0,0,2,0,1,0,0,0,0,0,2,0,0,2,0,0
0,2.970414465569701,5.0711030408633455,1,2,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0
0,2.972975286431375,5.637820718978442,1,1,0,3,0,0,0,0,0,2,1,1,1,1,1,1,1
0,4.538496052720099,8.710990317935217,1,1,0,2,0,1,0,0,2,1,2,0,0,2,0,2,5
0,4.08260930600368,8.09387465508848,1,1,1,3,0,0,1,1,0,0,2,0,2,2,0,0,4
0,4.627420794922911,7.214504414151143,1,0,1,1,1,1,1,0,2,1,0,0,2,0,2,2,1
1,4.563305981889393,7.483188171522526,1,0,1,1,1,1,0,0,0,1,0,0,2,0,2,2,1
0,4.69866052907543,8.71762476738251,1,1,0,0,0,0,1,0,2,1,2,2,2,0,2,2,4
0,4.35799005684564,7.023224528788251,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,2,1
0,3.686376323895818,7.6112982357242025,0,0,1,2,0,1,1,0,1,0,2,0,0,0,0,2,4
0,4.1728476237100445,8.241558259875124,1,2,1,1,0,0,0,0,0,0,2,2,2,2,0,0,4
1,4.554403068934438,8.41284327604099,1,0,1,2,1,0,0,0,2,1,0,2,0,2,2,0,3
0,3.977810745966149,8.182880621036144,0,0,1,1,0,0,0,0,1,0,0,0,2,2,2,2,5
0,3.214867803470662,3.906004933102583,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,3.7999735016195233,5.6222108209623896,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4.736198448394496,9.008946081448922,1,2,1,0,0,1,1,1,2,1,2,2,2,2,2,2,5
0,3.0081547935525483,6.791614643847323,1,2,0,0,0,0,1,1,0,2,1,1,1,1,1,1,3
0,3.9862024036023977,5.559912104236499,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0
1,4.429029488269218,8.628519874052568,1,0,0,0,0,1,1,0,2,1,2,2,0,0,0,0,5
0,3.005682604407159,3.92395157629342,1,0,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0
0,2.9932291433358724,4.060443010546419,1,0,0,3,0,0,0,0,0,2,1,1,1,1,1,1,0
1,4.646312129319266,8.624854059234101,1,0,1,2,1,1,1,0,2,1,2,0,2,0,2,2,4
0,3.917010546939185,7.697870355484546,1,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,3
0,3.013080911888604,6.844762229654215,1,1,1,3,0,1,1,1,0,2,1,1,1,1,1,1,4
1,4.499809670330265,7.61288043630149,1,0,1,2,0,1,1,0,0,1,2,2,0,0,0,2,1
0,3.9926809084456005,8.1953198701582,0,2,0,1,0,0,1,1,1,0,2,2,2,2,2,0,5
0,4.600157644164547,7.770244309887937,1,0,1,2,1,0,0,0,0,1,0,2,2,0,2,2,2
1,4.596129441335942,8.263061942475538,1,1,0,3,0,0,1,0,0,1,2,2,0,0,2,2,3
0,4.203198967134183,8.428995656674111,1,2,1,3,0,0,0,0,2,0,2,2,0,2,0,0,5
0,3.2523106009544382,3.2523106009544382,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4.511408806173617,7.962589820304351,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,2,2
0,4.2626798770413155,6.511076458154591,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0,4.534747721691546,7.361184813606819,1,0,1,1,1,0,0,0,0,1,0,2,2,0,0,2,1
0,3.0421386463681466,7.1472051565706565,1,2,1,0,0,1,1,1,0,2,1,1,1,1,1,1,4
0,4.693181063310805,8.950461516319788,1,2,1,0,0,0,1,1,2,1,0,2,2,2,2,2,5
0,2.962692419475791,4.836678653633929,1,0,0,3,1,1,1,0,0,2,1,1,1,1,1,1,0
1,4.4520190064939165,7.693322102129608,1,0,1,1,0,0,0,0,0,1,2,0,0,0,2,0,2
0,2.9882040071331994,4.167440117292651,1,0,0,3,1,1,0,0,0,2,1,1,1,1,1,1,0
0,2.9780773383152703,3.4404180948154366,1,0,1,2,0,1,0,0,0,2,1,1,1,1,1,1,0
0,3.0204248861443626,3.644143560272545,1,1,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0
0,4.495913200051142,8.116148299741564,1,1,1,1,0,0,0,0,2,0,2,0,2,2,2,2,2
0,4.308783672906164,6.279646494601414,1,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0
1,3.900962058068721,7.975066081149512,0,2,1,1,0,0,1,0,1,0,0,2,0,0,2,2,4
0,4.489759334476764,7.390675133494419,1,0,1,2,0,0,1,0,2,1,0,2,0,0,0,2,1
1,4.319486116198983,8.154888142423866,1,2,0,1,0,1,1,0,2,0,2,0,2,2,0,2,3
1,4.257738109130536,5.68306943305866,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0,4.646312129319266,8.084392857088014,1,0,1,2,1,0,1,1,2,1,0,0,2,2,2,2,2
0,4.500365071621965,8.327774509503648,1,0,0,2,0,1,1,1,0,1,2,0,2,0,0,2,3
0,4.37260741275739,4.37260741275739,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,2,0
0,3.8044377947482086,3.8044377947482086,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2.9652730660692823,2.9652730660692823,1,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,0
1,4.485823428355525,8.584599471599256,1,0,1,1,0,0,1,1,2,1,0,0,2,0,0,2,4
0,4.249922794040544,6.491709391329786,1,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0
1,4.51085950651685,8.064793696118858,1,0,0,1,0,1,0,0,2,1,2,0,0,0,0,2,2
0,3.3894621254437345,4.774912960575186,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,0,0
0,4.508659285607248,8.014286132894542,1,1,1,2,0,1,1,1,0,1,2,2,0,0,0,2,2
0,4.354783898280007,8.121435810477921,1,0,1,2,1,1,0,0,2,1,0,2,0,0,0,0,3
0,3.9945242269398897,5.274536837882633,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0
1,2.9418039315284354,6.938381472523898,1,2,1,3,0,0,1,0,0,2,1,1,1,1,1,1,4
1,4.555454593742159,6.90540251339854,1,0,1,0,1,0,0,0,2,1,0,0,0,0,2,2,0
1,4.628886712605407,8.775217281708308,1,2,1,0,0,0,0,0,2,1,2,0,0,0,2,2,5
0,4.604169685654508,8.738951784117866,1,1,1,2,0,1,1,1,2,1,0,0,2,0,2,2,5
0,4.485259889315534,8.779765126626359,1,2,0,1,0,1,1,1,2,0,2,2,2,2,2,2,5
0,3.9945242269398897,7.748071682758703,0,1,1,2,0,1,1,1,1,0,0,0,2,2,2,2,3
0,4.019980146933238,7.713136796268049,1,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,3
0,4.643910014304022,8.562415092137151,1,1,1,2,0,1,1,0,2,1,2,0,2,0,2,2,4
0,4.70817793606232,8.570885605613011,1,1,1,1,1,1,1,0,2,1,2,0,2,2,2,2,3
0,3.0032042883926917,5.1089711948171175,1,2,0,3,0,1,1,1,0,2,1,1,1,1,1,1,0
0,2.998229153752578,5.881928660039675,1,0,0,3,0,1,0,0,0,2,1,1,1,1,1,1,1
0,4.52124495105033,8.797079959276816,1,2,1,1,0,1,1,1,2,0,2,2,2,2,2,2,5
0,4.388257184424518,4.388257184424518,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,2,0
1,4.019082077721554,7.792245698306495,1,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,3
1,4.3134800921387715,7.1659570461114095,1,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,1
0,4.645832167706981,7.169426996001687,1,1,1,1,0,0,0,1,2,1,0,2,2,0,2,2,1
0,4.426641427432833,8.654064001972808,1,1,1,0,0,0,1,1,2,1,0,2,0,2,0,0,5
0,4.279440045898781,5.722113431340925,1,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0
0,4.70093480797247,8.913382074744005,1,2,1,1,0,1,0,0,2,1,2,2,2,0,2,2,5
0,3.9415818076696905,6.802950164616011,1,0,0,3,1,1,0,0,0,0,0,0,0,2,0,0,1
0,3.2386784521643803,6.446671747110961,1,2,0,1,0,1,1,1,2,2,1,1,1,1,1,1,2
1,4.494797128506721,8.257580138892049,1,0,1,3,1,1,0,0,0,1,0,0,0,0,2,2,3
0,2.970414465569701,7.108775913208576,1,2,0,1,0,0,1,1,0,2,1,1,1,1,1,1,4
1,4.390738575275903,5.926392550364267,1,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0
0,4.350277936359301,7.393263094763838,1,1,0,3,1,1,1,1,2,0,2,2,0,2,2,0,1
0,4.6549122778829055,8.886657995283361,1,1,1,1,0,0,1,1,2,1,2,2,2,2,2,0,5
0,3.224857896545748,5.804683059591934,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,4.55650501400681,8.283835149361709,1,0,1,0,1,1,1,0,2,1,0,2,2,0,2,0,3
0,4.560695695886262,8.534718718282056,1,0,1,1,0,1,1,0,2,1,0,2,0,2,0,2,4
1,4.442651256490317,8.286370228758159,1,0,0,2,1,1,0,0,0,1,2,0,0,0,0,2,3
0,4.39197696552705,8.488968598721163,1,2,1,0,0,1,1,0,2,0,2,2,2,2,0,2,5
0,3.2128577525426376,6.66956153962155,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,2
0,4.00277736869661,7.143894025791158,1,1,1,1,0,0,0,1,0,0,0,2,0,2,0,0,2
0,4.45143608604605,6.154751931268826,1,0,1,2,1,0,1,1,0,1,0,0,0,2,2,0,0
0,3.926911617921897,6.53407949336338,0,1,0,2,0,1,0,0,1,0,0,0,2,0,2,2,1
0,3.0032042883926917,5.960231844676883,1,2,0,3,0,0,1,1,0,2,1,1,1,1,1,1,1
0,2.998229153752578,6.739632441587996,1,2,0,3,0,1,0,0,0,2,1,1,1,1,1,1,3
1,4.58751525074937,6.329007638730688,1,0,1,2,1,0,0,0,2,1,0,2,0,0,2,2,0
